created_at,value_ultrasonic,value_matchface,hour
2024-11-02 13:48:15,0,0,13
2024-11-02 13:48:20,0,0,13
2024-11-02 13:48:25,0,0,13
2024-11-02 13:48:30,0,0,13
2024-11-02 13:48:36,0,0,13
2024-11-02 13:48:41,0,0,13
2024-11-02 13:48:46,0,0,13
2024-11-02 13:48:52,0,0,13
2024-11-02 13:48:57,0,0,13
2024-11-02 13:49:02,0,0,13
2024-11-02 13:49:07,0,0,13
2024-11-02 13:49:13,0,0,13
2024-11-02 13:49:18,0,0,13
2024-11-02 13:49:23,0,0,13
2024-11-02 13:49:29,0,0,13
2024-11-02 13:49:34,0,0,13
2024-11-02 13:49:39,0,0,13
2024-11-02 13:49:44,0,0,13
2024-11-02 13:49:50,0,0,13
2024-11-02 13:49:55,0,0,13
2024-11-02 13:50:00,0,0,13
2024-11-02 13:50:05,0,0,13
2024-11-02 13:50:11,0,0,13
2024-11-02 13:50:16,0,0,13
2024-11-02 13:50:21,0,0,13
2024-11-02 13:50:26,0,0,13
2024-11-02 13:50:32,0,0,13
2024-11-02 13:50:37,0,0,13
2024-11-02 13:50:42,0,0,13
2024-11-02 13:50:47,0,0,13
2024-11-02 13:50:53,0,0,13
2024-11-02 13:50:58,0,0,13
2024-11-02 13:51:03,0,0,13
2024-11-02 13:51:08,0,0,13
2024-11-02 13:51:14,0,0,13
2024-11-02 13:51:19,0,0,13
2024-11-02 13:51:24,0,0,13
2024-11-02 13:51:30,0,0,13
2024-11-02 13:51:35,0,0,13
2024-11-02 13:51:40,0,0,13
2024-11-02 13:51:45,0,0,13
2024-11-02 13:51:51,0,0,13
2024-11-02 13:51:56,0,0,13
2024-11-02 13:52:01,0,0,13
2024-11-02 13:52:07,0,0,13
2024-11-02 13:52:12,0,0,13
2024-11-02 13:52:17,0,0,13
2024-11-02 13:52:22,0,0,13
2024-11-02 13:52:28,0,0,13
2024-11-02 13:52:33,0,0,13
2024-11-02 13:52:38,0,0,13
2024-11-02 13:52:44,0,0,13
2024-11-02 13:52:49,0,0,13
2024-11-02 13:52:54,0,0,13
2024-11-02 13:52:59,0,0,13
2024-11-02 13:53:05,0,0,13
2024-11-02 13:53:10,0,0,13
2024-11-02 13:53:15,0,0,13
2024-11-02 13:53:20,0,0,13
2024-11-02 13:53:26,0,0,13
2024-11-02 13:53:31,0,0,13
2024-11-02 13:53:36,0,0,13
2024-11-02 13:53:42,0,0,13
2024-11-02 13:53:47,0,0,13
2024-11-02 13:53:52,0,0,13
2024-11-02 13:53:57,0,0,13
2024-11-02 13:54:03,0,0,13
2024-11-02 13:54:08,0,0,13
2024-11-02 13:54:13,0,0,13
2024-11-02 13:54:19,0,0,13
2024-11-02 13:54:24,0,0,13
2024-11-02 13:54:29,0,0,13
2024-11-02 13:54:34,0,0,13
2024-11-02 13:54:40,0,0,13
2024-11-02 13:54:45,0,0,13
2024-11-02 13:54:50,0,0,13
2024-11-02 13:54:55,0,0,13
2024-11-02 13:55:01,0,0,13
2024-11-02 13:55:06,0,0,13
2024-11-02 13:55:11,0,0,13
2024-11-02 13:55:17,0,0,13
2024-11-02 13:55:22,0,0,13
2024-11-02 13:55:27,0,0,13
2024-11-02 13:55:32,0,0,13
2024-11-02 13:55:38,0,0,13
2024-11-02 13:55:43,0,0,13
2024-11-02 13:55:48,0,0,13
2024-11-02 13:55:53,0,0,13
2024-11-02 13:55:59,0,0,13
2024-11-02 13:56:04,0,0,13
2024-11-02 13:56:09,0,0,13
2024-11-02 13:56:15,0,0,13
2024-11-02 13:56:20,0,0,13
2024-11-02 13:56:25,0,0,13
2024-11-02 13:56:30,0,0,13
2024-11-02 13:56:36,0,0,13
2024-11-02 13:56:41,0,0,13
2024-11-02 13:56:46,0,0,13
2024-11-02 13:56:51,0,0,13
2024-11-02 13:56:57,0,0,13
2024-11-02 13:57:02,0,0,13
2024-11-02 13:57:07,0,0,13
2024-11-02 13:57:13,0,0,13
2024-11-02 13:57:18,0,0,13
2024-11-02 13:57:23,0,0,13
2024-11-02 13:57:28,0,0,13
2024-11-02 13:57:34,0,0,13
2024-11-02 13:57:39,0,0,13
2024-11-02 13:57:44,0,0,13
2024-11-02 13:57:50,0,0,13
2024-11-02 13:57:55,0,0,13
2024-11-02 13:58:00,0,0,13
2024-11-02 13:58:05,0,0,13
2024-11-02 13:58:11,0,0,13
2024-11-02 13:58:16,0,0,13
2024-11-02 13:58:21,0,0,13
2024-11-02 13:58:27,0,0,13
2024-11-02 13:58:32,0,0,13
2024-11-02 13:58:37,0,0,13
2024-11-02 13:58:42,0,0,13
2024-11-02 13:58:48,0,0,13
2024-11-02 13:58:53,0,0,13
2024-11-02 13:58:58,0,0,13
2024-11-02 13:59:03,0,0,13
2024-11-02 13:59:09,0,0,13
2024-11-02 13:59:14,0,0,13
2024-11-02 13:59:19,0,0,13
2024-11-02 13:59:25,0,0,13
2024-11-02 13:59:30,0,0,13
2024-11-02 13:59:35,0,0,13
2024-11-02 13:59:40,0,0,13
2024-11-02 13:59:46,0,0,13
2024-11-02 13:59:51,0,0,13
2024-11-02 13:59:56,0,0,13
2024-11-02 14:00:02,0,0,14
2024-11-02 14:00:08,0,0,14
2024-11-02 14:00:12,0,0,14
2024-11-02 14:00:17,0,0,14
2024-11-02 14:00:23,0,0,14
2024-11-02 14:00:28,0,0,14
2024-11-02 14:00:33,0,0,14
2024-11-02 14:00:39,0,0,14
2024-11-02 14:00:44,0,0,14
2024-11-02 14:00:49,0,0,14
2024-11-02 14:00:54,0,0,14
2024-11-02 14:01:00,0,0,14
2024-11-02 14:01:05,0,0,14
2024-11-02 14:01:10,0,0,14
2024-11-02 14:01:15,0,0,14
2024-11-02 14:01:21,0,0,14
2024-11-02 14:01:26,0,0,14
2024-11-02 14:01:31,0,0,14
2024-11-02 14:01:36,0,0,14
2024-11-02 14:01:42,0,0,14
2024-11-02 14:01:47,0,0,14
2024-11-02 14:01:52,0,0,14
2024-11-02 14:01:58,0,0,14
2024-11-02 14:02:03,0,0,14
2024-11-02 14:02:08,0,0,14
2024-11-02 14:02:13,0,0,14
2024-11-02 14:02:19,0,0,14
2024-11-02 14:02:24,0,0,14
2024-11-02 14:02:29,0,0,14
2024-11-02 14:02:35,0,0,14
2024-11-02 14:02:40,0,0,14
2024-11-02 14:02:45,0,0,14
2024-11-02 14:02:50,0,0,14
2024-11-02 14:02:56,1,0,14
2024-11-02 14:03:01,0,0,14
2024-11-02 14:03:06,0,0,14
2024-11-02 14:03:12,0,0,14
2024-11-02 14:03:17,0,0,14
2024-11-02 14:03:22,0,0,14
2024-11-02 14:03:27,0,0,14
2024-11-02 14:03:33,0,0,14
2024-11-02 14:03:38,0,0,14
2024-11-02 14:03:43,0,0,14
2024-11-02 14:03:49,0,0,14
2024-11-02 14:03:54,0,0,14
2024-11-02 14:03:59,0,0,14
2024-11-02 14:04:05,0,0,14
2024-11-02 14:04:10,0,0,14
2024-11-02 14:04:15,0,0,14
2024-11-02 14:04:20,0,0,14
2024-11-02 14:04:26,0,0,14
2024-11-02 14:04:31,0,0,14
2024-11-02 14:04:36,0,0,14
2024-11-02 14:04:41,0,0,14
2024-11-02 14:04:47,0,0,14
2024-11-02 14:04:52,0,0,14
2024-11-02 14:04:57,0,0,14
2024-11-02 14:05:02,0,0,14
2024-11-02 14:05:08,0,0,14
2024-11-02 14:05:13,0,0,14
2024-11-02 14:05:19,0,0,14
2024-11-02 14:05:23,0,0,14
2024-11-02 14:05:29,0,0,14
2024-11-02 14:05:34,0,0,14
2024-11-02 14:05:39,0,0,14
2024-11-02 14:05:45,0,0,14
2024-11-02 14:05:50,0,0,14
2024-11-02 14:05:55,0,0,14
2024-11-02 14:06:01,0,0,14
2024-11-02 14:06:06,0,0,14
2024-11-02 14:06:11,0,0,14
2024-11-02 14:06:16,0,0,14
2024-11-02 14:06:22,0,0,14
2024-11-02 14:06:27,0,0,14
2024-11-02 14:06:32,0,0,14
2024-11-02 14:06:37,0,0,14
2024-11-02 14:06:43,0,0,14
2024-11-02 14:06:48,0,0,14
2024-11-02 14:06:53,0,0,14
2024-11-02 14:06:59,1,0,14
2024-11-02 14:07:04,0,0,14
2024-11-02 14:07:09,1,0,14
2024-11-02 14:07:14,0,0,14
2024-11-02 14:07:20,0,0,14
2024-11-02 14:07:25,0,0,14
2024-11-02 14:07:30,0,0,14
2024-11-02 14:07:35,0,0,14
2024-11-02 14:07:41,0,0,14
2024-11-02 14:07:46,0,0,14
2024-11-02 14:07:51,0,0,14
2024-11-02 14:07:57,0,0,14
2024-11-02 14:08:02,0,0,14
2024-11-02 14:08:07,0,0,14
2024-11-02 14:08:12,0,0,14
2024-11-02 14:08:18,1,0,14
2024-11-02 14:08:23,0,0,14
2024-11-02 14:08:28,0,0,14
2024-11-02 14:08:34,0,0,14
2024-11-02 14:08:39,0,0,14
2024-11-02 14:08:44,0,0,14
2024-11-02 14:08:49,0,0,14
2024-11-02 14:08:55,0,0,14
2024-11-02 14:09:00,0,0,14
2024-11-02 14:09:05,0,0,14
2024-11-02 14:09:10,0,0,14
2024-11-02 14:09:16,0,0,14
2024-11-02 14:09:21,0,0,14
2024-11-02 14:09:26,0,0,14
2024-11-02 14:09:32,0,0,14
2024-11-02 14:09:37,0,0,14
2024-11-02 14:09:42,0,0,14
2024-11-02 14:09:47,0,0,14
2024-11-02 14:09:53,0,0,14
2024-11-02 14:09:58,0,0,14
2024-11-02 14:10:03,0,0,14
2024-11-02 14:10:08,0,0,14
2024-11-02 14:10:14,0,0,14
2024-11-02 14:10:19,0,0,14
2024-11-02 14:10:24,0,0,14
2024-11-02 14:10:30,0,0,14
2024-11-02 14:10:35,0,0,14
2024-11-02 14:10:40,0,0,14
2024-11-02 14:10:45,0,0,14
2024-11-02 14:10:51,0,0,14
2024-11-02 14:10:56,0,0,14
2024-11-02 14:11:01,0,0,14
2024-11-02 14:11:07,0,0,14
2024-11-02 14:11:12,0,0,14
2024-11-02 14:11:17,0,0,14
2024-11-02 14:11:22,0,0,14
2024-11-02 14:11:28,0,0,14
2024-11-02 14:11:33,0,0,14
2024-11-02 14:11:38,0,0,14
2024-11-02 14:11:44,0,0,14
2024-11-02 14:11:49,0,0,14
2024-11-02 14:11:54,0,0,14
2024-11-02 14:11:59,0,0,14
2024-11-02 14:12:05,0,0,14
2024-11-02 14:12:10,0,0,14
2024-11-02 14:12:15,0,0,14
2024-11-02 14:12:20,0,0,14
2024-11-02 14:12:26,0,0,14
2024-11-02 14:12:31,0,0,14
2024-11-02 14:12:36,0,0,14
2024-11-02 14:12:42,0,0,14
2024-11-02 14:12:47,0,0,14
2024-11-02 14:12:52,0,0,14
2024-11-02 14:12:57,0,0,14
2024-11-02 14:13:03,0,0,14
2024-11-02 14:13:08,0,0,14
2024-11-02 14:13:13,0,0,14
2024-11-02 14:13:19,0,0,14
2024-11-02 14:13:24,0,0,14
2024-11-02 14:13:29,0,0,14
2024-11-02 14:13:34,0,0,14
2024-11-02 14:13:40,0,0,14
2024-11-02 14:13:45,0,0,14
2024-11-02 14:13:50,0,0,14
2024-11-02 14:13:56,0,0,14
2024-11-02 14:14:01,0,0,14
2024-11-02 14:14:06,0,0,14
2024-11-02 14:14:11,0,0,14
2024-11-02 14:14:17,0,0,14
2024-11-02 14:14:22,0,0,14
2024-11-02 14:14:27,0,0,14
2024-11-02 14:14:32,0,0,14
2024-11-02 14:14:38,0,0,14
2024-11-02 14:14:43,0,0,14
2024-11-02 14:14:48,0,0,14
2024-11-02 14:14:54,0,0,14
2024-11-02 14:14:59,0,0,14
2024-11-02 14:15:04,0,0,14
2024-11-02 14:15:09,0,0,14
2024-11-02 14:15:15,0,0,14
2024-11-02 14:15:20,0,0,14
2024-11-02 14:15:25,0,0,14
2024-11-02 14:15:31,0,0,14
2024-11-02 14:15:36,0,0,14
2024-11-02 14:15:41,0,0,14
2024-11-02 14:15:47,0,0,14
2024-11-02 14:15:52,0,0,14
2024-11-02 14:15:57,0,0,14
2024-11-02 14:16:02,0,0,14
2024-11-02 14:16:07,0,0,14
2024-11-02 14:16:13,0,0,14
2024-11-02 14:16:18,0,0,14
2024-11-02 14:16:23,0,0,14
2024-11-02 14:16:28,1,0,14
2024-11-02 14:16:34,1,0,14
2024-11-02 14:16:39,1,0,14
2024-11-02 14:16:44,0,0,14
2024-11-02 14:16:50,0,0,14
2024-11-02 14:16:55,1,0,14
2024-11-02 14:17:00,0,0,14
2024-11-02 14:17:05,0,0,14
2024-11-02 14:17:11,0,0,14
2024-11-02 14:17:17,0,0,14
2024-11-02 14:17:21,0,0,14
2024-11-02 14:17:26,0,0,14
2024-11-02 14:17:32,0,0,14
2024-11-02 14:17:37,1,0,14
2024-11-02 14:17:42,1,0,14
2024-11-02 14:17:48,0,0,14
2024-11-02 14:17:53,0,0,14
2024-11-02 14:17:58,0,0,14
2024-11-02 14:18:04,0,0,14
2024-11-02 14:18:09,0,0,14
2024-11-02 14:18:14,0,0,14
2024-11-02 14:18:19,0,0,14
2024-11-02 14:18:25,0,0,14
2024-11-02 14:18:30,0,0,14
2024-11-02 14:18:35,0,0,14
2024-11-02 14:18:40,0,0,14
2024-11-02 14:18:46,1,0,14
2024-11-02 14:18:51,0,0,14
2024-11-02 14:18:56,1,0,14
2024-11-02 14:19:02,0,0,14
2024-11-02 14:19:07,0,0,14
2024-11-02 14:19:12,0,0,14
2024-11-02 14:19:17,0,0,14
2024-11-02 14:19:23,0,0,14
2024-11-02 14:19:28,0,0,14
2024-11-02 14:19:33,0,0,14
2024-11-02 14:19:38,0,0,14
2024-11-02 14:19:44,0,0,14
2024-11-02 14:19:49,0,0,14
2024-11-02 14:19:54,0,0,14
2024-11-02 14:20:00,0,0,14
2024-11-02 14:20:05,0,0,14
2024-11-02 14:20:10,0,0,14
2024-11-02 14:20:15,0,0,14
2024-11-02 14:20:21,0,0,14
2024-11-02 14:20:26,0,0,14
2024-11-02 14:20:31,0,0,14
2024-11-02 14:20:36,0,0,14
2024-11-02 14:20:42,0,0,14
2024-11-02 14:20:47,1,0,14
2024-11-02 14:20:52,1,0,14
2024-11-02 14:20:58,0,0,14
2024-11-02 14:21:03,0,0,14
2024-11-02 14:21:08,0,0,14
2024-11-02 14:21:13,0,0,14
2024-11-02 14:21:19,0,0,14
2024-11-02 14:21:24,0,0,14
2024-11-02 14:21:29,1,0,14
2024-11-02 14:21:35,0,0,14
2024-11-02 14:21:40,0,0,14
2024-11-02 14:21:45,0,0,14
2024-11-02 14:21:50,0,0,14
2024-11-02 14:21:56,0,0,14
2024-11-02 14:22:01,0,0,14
2024-11-02 14:22:06,1,0,14
2024-11-02 14:22:12,0,0,14
2024-11-02 14:22:17,0,0,14
2024-11-02 14:22:22,0,0,14
2024-11-02 14:22:28,0,0,14
2024-11-02 14:22:33,0,0,14
2024-11-02 14:22:38,0,0,14
2024-11-02 14:22:43,0,0,14
2024-11-02 14:22:49,0,0,14
2024-11-02 14:22:54,0,0,14
2024-11-02 14:22:59,0,0,14
2024-11-02 14:23:04,0,0,14
2024-11-02 14:23:10,0,0,14
2024-11-02 14:23:15,0,0,14
2024-11-02 14:23:20,0,0,14
2024-11-02 14:23:26,0,0,14
2024-11-02 14:23:31,0,0,14
2024-11-02 14:23:36,0,0,14
2024-11-02 14:23:41,0,0,14
2024-11-02 14:23:47,0,0,14
2024-11-02 14:23:52,0,0,14
2024-11-02 14:23:57,0,0,14
2024-11-02 14:24:02,0,0,14
2024-11-02 14:24:08,0,0,14
2024-11-02 14:24:13,0,0,14
2024-11-02 14:24:18,0,0,14
2024-11-02 14:24:24,0,0,14
2024-11-02 14:24:29,0,0,14
2024-11-02 14:24:34,0,0,14
2024-11-02 14:24:40,0,0,14
2024-11-02 14:24:45,0,0,14
2024-11-02 14:24:50,0,0,14
2024-11-02 14:24:55,0,0,14
2024-11-02 14:25:01,0,0,14
2024-11-02 14:25:06,0,0,14
2024-11-02 14:25:11,0,0,14
2024-11-02 14:25:16,0,0,14
2024-11-02 14:25:22,0,0,14
2024-11-02 14:25:27,0,0,14
2024-11-02 14:25:32,0,0,14
2024-11-02 14:25:38,0,0,14
2024-11-02 14:25:43,0,0,14
2024-11-02 14:25:48,0,0,14
2024-11-02 14:25:53,0,0,14
2024-11-02 14:25:59,0,0,14
2024-11-02 14:26:04,0,0,14
2024-11-02 14:26:09,0,0,14
2024-11-02 14:26:15,0,0,14
2024-11-02 14:26:20,0,0,14
2024-11-02 14:26:25,0,0,14
2024-11-02 14:26:30,0,0,14
2024-11-02 14:26:36,0,0,14
2024-11-02 14:26:41,1,0,14
2024-11-02 14:26:46,0,0,14
2024-11-02 14:26:51,0,0,14
2024-11-02 14:26:57,0,0,14
2024-11-02 14:27:02,1,0,14
2024-11-02 14:27:02,1,0,14
2024-11-02 14:27:03,0,0,14
2024-11-02 14:27:04,0,0,14
2024-11-02 14:27:07,1,0,14
2024-11-02 14:27:07,1,0,14
2024-11-02 14:27:13,1,0,14
2024-11-02 14:27:18,1,0,14
2024-11-02 14:27:23,0,0,14
2024-11-02 14:27:28,0,0,14
2024-11-02 14:27:34,0,0,14
2024-11-02 14:27:39,0,0,14
2024-11-02 14:27:44,0,0,14
2024-11-02 14:27:50,0,0,14
2024-11-02 14:27:55,0,0,14
2024-11-02 14:28:00,0,0,14
2024-11-02 14:28:05,0,0,14
2024-11-02 14:28:11,0,0,14
2024-11-02 14:28:16,0,0,14
2024-11-02 14:28:21,0,0,14
2024-11-02 14:28:27,0,0,14
2024-11-02 14:28:32,0,0,14
2024-11-02 14:28:37,1,0,14
2024-11-02 14:28:45,0,0,14
2024-11-02 14:28:54,0,0,14
2024-11-02 14:28:59,0,0,14
2024-11-02 14:29:04,0,0,14
2024-11-02 14:29:10,0,0,14
2024-11-02 14:29:15,0,0,14
2024-11-02 14:29:20,0,0,14
2024-11-02 14:29:25,0,0,14
2024-11-02 14:29:31,0,0,14
2024-11-02 14:29:36,0,0,14
2024-11-02 14:29:41,1,0,14
2024-11-02 14:29:47,0,0,14
2024-11-02 14:29:52,0,0,14
2024-11-02 14:29:57,1,0,14
2024-11-02 14:30:02,0,0,14
2024-11-02 14:30:08,0,0,14
2024-11-02 14:30:13,1,0,14
2024-11-02 14:30:18,0,0,14
2024-11-02 14:30:23,0,0,14
2024-11-02 14:30:29,0,0,14
2024-11-02 14:30:34,0,0,14
2024-11-02 14:30:39,1,0,14
2024-11-02 14:30:45,0,0,14
2024-11-02 14:30:50,1,0,14
2024-11-02 14:30:55,0,0,14
2024-11-02 14:31:00,0,0,14
2024-11-02 14:31:06,0,0,14
2024-11-02 14:31:11,0,0,14
2024-11-02 14:31:16,1,0,14
2024-11-02 14:31:22,0,0,14
2024-11-02 14:31:27,0,0,14
2024-11-02 14:31:32,0,0,14
2024-11-02 14:31:37,0,0,14
2024-11-02 14:31:43,0,0,14
2024-11-02 14:31:48,0,0,14
2024-11-02 14:31:53,0,0,14
2024-11-02 14:31:59,0,0,14
2024-11-02 14:32:04,0,0,14
2024-11-02 14:32:09,0,0,14
2024-11-02 14:32:14,0,0,14
2024-11-02 14:32:20,0,0,14
2024-11-02 14:32:25,0,0,14
2024-11-02 14:32:31,0,0,14
2024-11-02 14:33:55,0,0,14
2024-11-02 14:34:00,0,0,14
2024-11-02 14:34:05,0,0,14
2024-11-02 14:35:32,0,0,14
2024-11-02 14:35:38,0,0,14
2024-11-02 14:35:43,0,0,14
2024-11-02 14:35:48,0,0,14
2024-11-02 14:35:53,0,0,14
2024-11-02 14:35:58,0,0,14
2024-11-02 14:36:04,0,0,14
2024-11-02 14:36:09,0,0,14
2024-11-02 14:36:14,0,0,14
2024-11-02 14:36:20,0,0,14
2024-11-02 14:36:25,0,0,14
2024-11-02 14:36:30,0,0,14
2024-11-02 14:41:11,0,0,14
2024-11-02 14:41:16,0,0,14
2024-11-02 14:41:22,0,0,14
2024-11-02 14:41:27,0,0,14
2024-11-02 14:41:32,0,0,14
2024-11-02 14:41:38,0,0,14
2024-11-02 14:41:43,0,0,14
2024-11-02 14:41:48,0,0,14
2024-11-02 14:41:53,0,0,14
2024-11-02 14:41:59,0,0,14
2024-11-02 14:42:04,0,0,14
2024-11-02 14:42:09,0,0,14
2024-11-02 14:42:15,1,0,14
2024-11-02 14:42:20,0,0,14
2024-11-02 14:42:25,0,0,14
2024-11-02 14:42:31,0,0,14
2024-11-02 14:42:36,0,0,14
2024-11-02 14:42:41,0,0,14
2024-11-02 14:42:46,0,0,14
2024-11-02 14:42:52,0,0,14
2024-11-02 14:42:57,0,0,14
2024-11-02 14:43:02,0,0,14
2024-11-02 14:43:07,1,0,14
2024-11-02 14:43:13,0,0,14
2024-11-02 14:43:18,0,0,14
2024-11-02 14:43:23,0,0,14
2024-11-02 14:43:29,0,0,14
2024-11-02 14:43:34,0,0,14
2024-11-02 14:43:39,0,0,14
2024-11-02 14:43:45,0,0,14
2024-11-02 14:43:50,1,0,14
2024-11-02 14:43:55,1,0,14
2024-11-02 14:44:00,0,0,14
2024-11-02 14:44:06,0,0,14
2024-11-02 14:44:11,1,0,14
2024-11-02 14:44:16,0,0,14
2024-11-02 14:44:21,1,0,14
2024-11-02 14:44:27,1,0,14
2024-11-02 14:44:32,1,0,14
2024-11-02 14:44:37,1,0,14
2024-11-02 14:44:42,1,0,14
2024-11-02 14:44:48,0,0,14
2024-11-02 14:44:53,1,0,14
2024-11-02 14:44:58,1,0,14
2024-11-02 14:45:04,1,0,14
2024-11-02 14:45:09,0,0,14
2024-11-02 14:45:14,0,0,14
2024-11-02 14:45:19,0,0,14
2024-11-02 14:45:25,0,0,14
2024-11-02 14:45:30,0,0,14
2024-11-02 14:45:35,0,0,14
2024-11-02 14:45:41,0,0,14
2024-11-02 14:45:46,0,0,14
2024-11-02 14:45:51,0,0,14
2024-11-02 14:45:56,0,0,14
2024-11-02 14:46:02,0,0,14
2024-11-02 14:46:07,0,0,14
2024-11-02 14:46:12,0,0,14
2024-11-02 14:46:18,0,0,14
2024-11-02 14:46:23,0,0,14
2024-11-02 14:46:28,0,0,14
2024-11-02 14:46:33,0,0,14
2024-11-02 14:46:39,0,0,14
2024-11-02 14:46:44,0,0,14
2024-11-02 14:46:49,0,0,14
2024-11-02 14:46:55,0,0,14
2024-11-02 14:47:00,0,0,14
2024-11-02 14:47:05,0,0,14
2024-11-02 14:47:10,0,0,14
2024-11-02 14:47:16,0,0,14
2024-11-02 14:47:21,0,0,14
2024-11-02 14:47:26,0,0,14
2024-11-02 14:47:31,0,0,14
2024-11-02 14:47:37,0,0,14
2024-11-02 14:47:42,0,0,14
2024-11-02 14:47:47,0,0,14
2024-11-02 14:47:52,0,0,14
2024-11-02 14:47:58,1,-1,14
2024-11-02 14:48:03,0,0,14
2024-11-02 14:48:08,0,0,14
2024-11-02 14:48:13,0,0,14
2024-11-02 14:48:19,0,0,14
2024-11-02 14:48:24,0,0,14
2024-11-02 14:48:29,0,0,14
2024-11-02 14:48:35,0,0,14
2024-11-02 14:48:40,0,0,14
2024-11-02 14:48:45,0,0,14
2024-11-02 14:48:51,0,0,14
2024-11-02 14:48:56,0,0,14
2024-11-02 14:49:01,0,0,14
2024-11-02 14:49:06,0,0,14
2024-11-02 14:49:12,0,0,14
2024-11-02 14:49:17,0,0,14
2024-11-02 14:49:31,0,0,14
2024-11-02 14:49:31,0,0,14
2024-11-02 14:49:33,0,0,14
2024-11-02 14:49:38,0,0,14
2024-11-02 14:49:43,0,0,14
2024-11-02 14:49:49,0,0,14
2024-11-02 14:49:54,0,0,14
2024-11-02 14:49:59,0,0,14
2024-11-02 14:50:04,0,0,14
2024-11-02 14:50:10,0,0,14
2024-11-02 14:50:15,0,0,14
2024-11-02 14:50:20,0,0,14
2024-11-02 14:50:26,0,0,14
2024-11-02 14:50:31,0,0,14
2024-11-02 14:50:36,0,0,14
2024-11-02 14:50:41,0,0,14
2024-11-02 14:50:47,0,0,14
2024-11-02 14:50:52,0,0,14
2024-11-02 14:50:57,0,0,14
2024-11-02 14:51:03,0,0,14
2024-11-02 14:51:08,0,0,14
2024-11-02 14:51:13,0,0,14
2024-11-02 14:51:18,0,0,14
2024-11-02 14:51:24,0,0,14
2024-11-02 14:51:29,0,0,14
2024-11-02 14:51:34,0,0,14
2024-11-02 14:51:40,0,0,14
2024-11-02 14:51:45,0,0,14
2024-11-02 14:51:50,0,0,14
2024-11-02 14:51:55,0,0,14
2024-11-02 14:52:01,0,0,14
2024-11-02 14:52:06,0,0,14
2024-11-02 14:52:11,0,0,14
2024-11-02 14:52:17,0,0,14
2024-11-02 14:52:22,0,0,14
2024-11-02 14:52:27,0,0,14
2024-11-02 14:53:51,0,0,14
2024-11-02 14:53:56,0,0,14
2024-11-02 14:54:02,0,0,14
2024-11-02 14:54:07,0,0,14
2024-11-02 14:54:12,0,0,14
2024-11-02 14:54:17,0,0,14
2024-11-02 14:54:22,0,0,14
2024-11-02 14:54:28,0,0,14
2024-11-02 14:54:33,0,0,14
2024-11-02 14:54:38,0,0,14
2024-11-02 14:54:44,0,0,14
2024-11-02 14:54:49,0,0,14
2024-11-02 14:54:54,0,0,14
2024-11-02 14:54:59,0,0,14
2024-11-02 14:55:05,0,0,14
2024-11-02 14:55:10,0,0,14
2024-11-02 14:55:15,0,0,14
2024-11-02 14:55:21,0,0,14
2024-11-02 14:55:26,0,0,14
2024-11-02 14:55:31,0,0,14
2024-11-02 14:55:36,0,0,14
2024-11-02 14:55:42,0,0,14
2024-11-02 14:55:47,0,0,14
2024-11-02 14:55:52,0,0,14
2024-11-02 14:55:57,0,0,14
2024-11-02 14:56:03,0,0,14
2024-11-02 14:56:08,0,0,14
2024-11-02 14:56:13,0,0,14
2024-11-02 14:56:19,0,0,14
2024-11-02 14:56:24,0,0,14
2024-11-02 14:56:29,0,0,14
2024-11-02 14:56:35,0,0,14
2024-11-02 14:56:40,0,0,14
2024-11-02 14:56:45,0,0,14
2024-11-02 14:56:50,0,0,14
2024-11-02 14:56:56,0,0,14
2024-11-02 14:57:01,0,0,14
2024-11-02 14:57:06,0,0,14
2024-11-02 14:57:11,0,0,14
2024-11-02 14:57:17,0,0,14
2024-11-02 14:57:22,0,0,14
2024-11-02 14:57:27,0,0,14
2024-11-02 14:57:33,0,0,14
2024-11-02 14:57:38,0,0,14
2024-11-02 14:57:43,0,0,14
2024-11-02 14:57:49,0,0,14
2024-11-02 14:57:54,0,0,14
2024-11-02 14:57:59,0,0,14
2024-11-02 14:58:04,0,0,14
2024-11-02 14:58:10,0,0,14
2024-11-02 14:58:15,0,0,14
2024-11-02 14:58:20,0,0,14
2024-11-02 14:58:25,0,0,14
2024-11-02 14:58:31,0,0,14
2024-11-02 14:58:36,0,0,14
2024-11-02 14:58:41,1,0,14
2024-11-02 14:58:46,0,0,14
2024-11-02 14:58:52,0,0,14
2024-11-02 14:58:57,0,0,14
2024-11-02 14:59:02,0,0,14
2024-11-02 14:59:08,0,0,14
2024-11-02 14:59:13,0,0,14
2024-11-02 14:59:18,0,0,14
2024-11-02 14:59:23,0,0,14
2024-11-02 14:59:29,0,0,14
2024-11-02 14:59:34,1,0,14
2024-11-02 14:59:39,1,0,14
2024-11-02 14:59:44,1,0,14
2024-11-02 14:59:50,1,0,14
2024-11-02 14:59:55,0,0,14
2024-11-02 15:00:00,0,0,15
2024-11-02 15:00:06,0,0,15
2024-11-02 15:00:11,0,0,15
2024-11-02 15:00:16,0,0,15
2024-11-02 15:00:21,0,0,15
2024-11-02 15:00:27,0,0,15
2024-11-02 15:00:32,0,0,15
2024-11-02 15:00:37,0,0,15
2024-11-02 15:00:43,0,0,15
2024-11-02 15:00:48,0,0,15
2024-11-02 15:00:53,0,0,15
2024-11-02 15:00:59,0,0,15
2024-11-02 15:01:04,0,0,15
2024-11-02 15:01:09,0,0,15
